200,277.41,1.39,0.09,5.24,3
7458,1639.98,0.22,0,5.74,3
425,504.29,1.19,0,4.93,3
142,142.17,1,0,4.94,3
560,1475.64,2.64,0.07,10.89,2
730,1046.64,1.43,0,5.58,3
731,6458.32,8.83,0.07,22.92,1
1126,4954.12,4.4,0,23.32,1
540,1140.2,2.11,0,13.25,2
86,53.85,0.63,0.04,2.91,3
111,180.5,1.63,0.29,4.12,3
184,119.92,0.65,0.21,4.17,3
640,2120.12,3.31,0,12.99,2
234,984.83,4.21,1.14,6.66,2
2133,3186.06,1.49,0,8.5,2
428,577.62,1.35,0.04,3.45,3
38,37.85,1,0.17,1.93,3
845,1239.88,1.47,0,4.11,3
404,453.26,1.12,0.1,4.95,3
986,1026.61,1.04,0.04,3.51,3
1036,1606.65,1.55,0.75,1.8,3
959,6801.46,7.09,0.32,17.1,1
1003,3133.47,3.12,0.32,8.31,2
86,124.02,1.44,0.26,2.79,3
338,355.45,1.05,0.07,5.67,3
553,472.15,0.85,0.27,1.26,3
1308,3161.61,2.42,0,10.33,2
3557,113814.23,32,0,82.87,4
1848,18904.83,10.23,0,23.22,1
481,602.81,1.25,0,5.03,3
2095,1232.12,0.59,0.25,1.38,3
1410,17469.29,12.39,0,21.62,1
374,2826.9,7.56,0.04,19.97,1
6290,1798.95,0.29,0.01,3.08,3
541,615.18,1.14,0,5.09,3
334,1064.47,3.19,0.14,7.61,2
1737,4163.59,2.4,0,19.44,1
480,2157.94,4.5,0,18.28,1
295,313.73,1.06,0,2.68,3
2972,2157.78,0.73,0,7.98,2
1134,3871.74,3.41,0.26,7.54,2
36,51.66,1.44,0.37,2.57,3
148,207.41,1.4,0.1,3.2,3
510,510.43,1,0,5.75,3
1619,3485.02,2.15,0,18.98,1
332,499.94,1.51,0.19,5.09,3
299,364.25,1.22,0.04,5.33,3
217,280.52,1.29,0,2.87,3
34969,757.92,0.02,0,4.81,3
62,112.92,1.82,0.46,5.65,3
270,75.01,0.28,0,1.98,3
778,1973.41,2.54,0,8.15,2
888,2309.85,2.6,0.14,12.12,2
1121,2661.22,2.37,0.18,4.4,2
92,286.47,3.11,1.48,5.14,3
624,913.06,1.46,0.82,2.4,3
701,2223.23,3.17,0.15,6.17,2
165,197.9,1.2,0,5.92,3
80,162.1,2.03,0.52,4.02,3
564,4082.87,7.24,0,14.35,1
780,1109.72,1.42,0.07,5.2,3
424,690.45,1.63,0.1,5.96,3
331,535.22,1.62,0.32,4.42,3
180,187.23,1.04,0.21,4.44,3
645,976.08,1.51,0.09,5.94,3
160,305.85,1.91,0.34,4.11,3
146,161.86,1.11,0.45,1.86,3
1527,4518.34,2.96,0,12.69,2
259,39.58,0.15,0,1.86,3
266,384.17,1.44,0.06,4.11,3
439,3845.16,8.76,1.4,18.29,4
266,191.38,0.72,0.04,5.28,3
2394,16918.51,7.07,0,20.8,1
2092,4119.69,1.97,0,18.2,1
500,791.9,1.58,0.2,4.87,3
808,1629.19,2.02,0.19,3.44,2
1498,5327.67,3.56,0,40.67,1
1763,111944.39,63.5,3.62,84.18,4
114,96.35,0.85,0.04,2.85,3
629,3596.81,5.72,0.84,33.87,1
250,329.32,1.32,0,3.42,3
7411,500.7,0.07,0,3.33,3
329,1059.86,3.22,0.02,13.42,2
685,1218.51,1.78,0,7.85,2
48,78.59,1.64,0.99,1.95,3
303,284.76,0.94,0,5.63,3
1150,11740.51,10.21,0,23.68,1
1020,3808.4,3.73,0,6.78,2
110,101.64,0.92,0.04,4.07,3
60,43.46,0.72,0,1.44,3
1738,111822.35,64.34,4.97,83.26,4
305,1021.41,3.35,1.08,5.36,2
404,385.31,0.95,0,4.88,3
598,389.83,0.65,0,5.37,3
1203,115.12,0.1,0,1.76,3
578,2684.09,4.64,1.97,5.12,2
8043,2528.82,0.31,0,13.35,2
457,1504.93,3.29,0,6.47,2
500,3785.88,7.57,0,18.12,1
5420,2613.62,0.48,0,3.84,3
462,1012.45,2.19,0,11.38,2
618,310.42,0.5,0,3.52,3
626,868.41,1.39,0.22,3.51,3
893,4248.68,4.76,0,8.92,2
2982,3183.18,1.07,0,7.88,2
42,160.52,3.82,1.07,1.27,3
216,603.01,2.79,0.32,3.97,2
1972,2153.62,1.09,0,3.89,3
2078,14902.84,7.17,0,21.04,1
157,54.04,0.34,0.15,0.39,3
197,1344.96,6.83,1.79,15.26,1
1510,16595.48,10.99,0,22.16,1
3131,3123.69,1,0,6.28,2
214,248.27,1.16,0.43,4.25,3
872,2646.52,3.03,0,13.73,2
354,372.01,1.05,0,4.2,3
1046,2098.84,2.01,0,10.1,2
37,21.95,0.59,0,1.24,3
138,1786.29,12.94,2.73,12.74,1
834,2579.18,3.09,0,9.3,2
2150,4586.34,2.13,0,13.26,2
296,1427.26,4.82,0,12.95,2
2750,31879.88,11.59,0,33.62,1
1276,512.46,0.4,0,5.13,3
941,2576.55,2.74,0,14.15,1
120,227.07,1.89,0.69,5.37,3
374,2335.31,6.24,0.94,14.78,1
1751,111873.45,63.89,2.97,84.5,4
1425,4204.39,2.95,0,8.4,2
1953,17381.09,8.9,0.27,18.37,1
69,165.92,2.4,1.15,1.3,3
2450,1268.35,0.52,0,5.98,3
62,39.35,0.63,0,3.57,3
1005,112.97,0.11,0.02,2.75,3
142,159.81,1.13,0,2.75,3
207,284.41,1.37,0,3.72,3
344,376.32,1.09,0.07,4.57,3
3628,11167.72,3.08,1.43,4,2
590,1176.86,1.99,0.17,5.21,2
145,177.27,1.22,0.34,1.76,3
106,202.09,1.91,0.34,4.71,3
1250,4972.98,3.98,0.04,10.5,2
132,215.86,1.64,0.56,3.05,3
360,979.4,2.72,0.17,7.27,2
726,9088.03,12.52,0,29.92,1
216,263.02,1.22,0.06,3.32,3
5072,4168.71,0.82,0.13,2.96,3
43453,33620.92,0.77,0,37.63,1
1066,12409.91,11.64,0.36,17.1,1
1772,111966.98,63.19,8.16,83.88,4
278,556.93,2,0,4.69,3
230,135.27,0.59,0,4.76,3
280,2135.89,7.63,0,17.77,4
414,892.67,2.16,0.2,4.24,2
427,2297.28,5.38,0.22,21.34,1
748,1130.56,1.51,0.04,4.63,3
1552,19628.85,12.65,0.02,35.48,1
893,4132.14,4.63,0,13.94,2
58,47.64,0.82,0.04,3.22,3
942,3359.41,3.57,0,13.04,2
444,676.4,1.52,0.19,3.91,3
654,1161.35,1.78,0.06,7.97,2
100,138.14,1.38,0.97,1.62,3
1430,3887.86,2.72,0,8.66,2
321,58.49,0.18,0.01,4.56,3
883,1961.24,2.22,0,13.03,2
454,954.18,2.1,0.32,6.43,2
1396,2700.95,1.93,0,11.83,2
35636,568.21,0.02,0,2.9,3
347,283.66,0.82,0,2.22,3
70,91.38,1.31,0.19,3.45,3
1851,15349.93,8.29,0.24,21.4,1
742,126.43,0.17,0.03,2.15,3
833,989.87,1.19,0.17,3.89,3
62,126.44,2.04,0.97,1.07,3
370,421.75,1.14,0,3.55,3
722,1852.47,2.57,0,6.98,2
125,778.62,6.23,2.48,14.8,1
515,800.67,1.55,0.28,10.31,2
2227,83730.2,37.6,0.12,42.76,4
833,10897.48,13.08,0,20.74,1
278,4626.26,16.64,4.62,28.01,1
54,105.26,1.95,1.33,2.17,3
742,691.17,0.93,0.51,1.27,3
456,510.33,1.12,0.04,3.11,3
240,379.26,1.58,0,4.14,3
1098,3271.88,2.98,0,13.26,2
2412,15383.29,6.38,0.04,21.61,1
11601,4189.2,0.36,0,5.84,3
598,830.3,1.39,0.04,5.34,3
132,192.33,1.46,0.26,4.11,3
474,6688.9,14.11,2.28,21.65,1
806,638.59,0.79,0,4.26,3
9000,4945.65,0.55,0,3.61,3
1760,111981.51,63.63,4.98,84.3,4
151,239.68,1.59,0.25,23.51,4
1823,3155.74,1.73,0,8.24,2
656,770.78,1.17,0.04,4.64,3
1336,16732.6,12.52,0,23.06,1
878,2503.66,2.85,0,10.57,2
207,317.32,1.53,0.48,4.92,3
198,197.55,1,0,3.25,3
1050,1116.67,1.06,0,4.9,3
271,305.06,1.13,0,3.21,3
565,606.81,1.07,0,2.89,3
720,4624.57,6.42,0,23.5,1
645,685.36,1.06,0,5.42,3
64,106.76,1.67,0.11,5.35,3
152,226.14,1.49,0.04,10.07,2
1274,16746.21,13.14,0,21.27,1
136,173.78,1.28,0.07,2.72,3
433,726.6,1.68,1.35,3.22,3
712,1963.03,2.76,0,13.91,2
347,622.45,1.79,0.58,18.47,4
2375,1942.51,0.82,0,3.42,3
576,1412.34,2.45,0.32,10.26,2
326,825.61,2.53,1.75,3.24,2
20,22.69,1.13,0.49,1.48,3
111,180.5,1.63,0.29,4.12,3
1051,1381.58,1.31,0,2.86,3
1327,3291.17,2.48,0,10.01,2
868,1158.47,1.33,0,8.56,2
1274,1288.48,1.01,0,4.49,3
6,6.84,1.14,0.37,1.86,3
854,2631.81,3.08,0,7.31,2
1417,606.11,0.43,0.11,0.8,3
1031,1218.68,1.18,0.75,1.62,3
560,2153.69,3.85,0,7.87,2
242,260.4,1.08,0,2.54,3
352,483.84,1.37,0.17,5.94,3
1014,980.09,0.97,0.46,4.18,3
834,47.47,0.06,0.03,3.57,3
1248,1159.53,0.93,0,3.86,3
482,312.17,0.65,0,3.84,3
380,781.4,2.06,0,5.72,3
2162,113456.79,52.48,0.33,82.75,4
136,222.9,1.64,0.57,3.72,3
2442,4474.4,1.83,0,8.48,2
796,2254.32,2.83,0.04,13.25,2
546,2097.98,3.84,0.22,9.52,2
942,3083.15,3.27,0,9.52,2
1197,10629.87,8.88,0,20.94,1
690,681.37,0.99,0,4.76,3
146,145.37,1,0,2.97,3
62,112.92,1.82,0.46,5.65,3
2404,39079.95,16.26,0.55,33.19,4
190,2247.8,11.83,5.01,12.32,1
229,372.56,1.63,0,4.36,3
148,309.37,2.09,1.15,1.93,3
283,1102.88,3.9,1.36,5.94,2
638,1294.29,2.03,0,11.01,2
720,8352.82,11.6,0,20.88,1
251,339.61,1.35,0.02,4.29,3
755,847.7,1.12,0.31,1.93,3
777,5113.54,6.58,0,21.37,1
1050,4254.88,4.05,0,13.01,2
894,2255.05,2.52,0,7,2
191,178.08,0.93,0.24,0.76,3
3625,77337.59,21.33,0.62,63.85,4
2372,1911.3,0.81,0,4.07,3
2567,3836.39,1.49,0,9.19,2
246,2646.16,10.76,4.74,16.31,1
487,1938.82,3.98,0.23,10.79,2
34712,627.3,0.02,0,5.7,3
70,169.7,2.42,1.07,1.5,3
1230,14040.37,11.41,0,21.37,1
1225,9213.13,7.52,0,17.94,1
958,3254.15,3.4,0,12.79,2
860,3192.7,3.71,0.14,12.48,2
55,71.98,1.31,0,2.77,3
372,495.65,1.33,0.04,5.99,3
824,3809.55,4.62,0,8.92,2
551,779.92,1.42,0,5.04,3
586,146.09,0.25,0,1.59,3
191,248.73,1.3,0.4,1.56,3
2904,1368.93,0.47,0,5.78,3
888,2557.82,2.88,0.04,7.95,2
86,146.56,1.7,0.28,4.05,3
1035,11491.32,11.1,0,23.2,1
332,1113.79,3.35,2.11,5.06,2
448,399.96,0.89,0,2.72,3
100,132.22,1.32,0.4,1.84,3
1288,8701.02,6.76,0,20.66,1
61,874.82,14.34,2.11,20.39,1
733,8389.39,11.45,0,23.74,1
764,2693.62,3.53,0,11.55,2
1566,16616.2,10.61,0,22.26,1
76,52.98,0.7,0.06,1.55,3
186,291.03,1.56,0,5.11,3
21,25.71,1.22,0,2.47,3
160,186.53,1.17,0,2.8,3
1764,111868.4,63.42,4.59,84.67,4
896,14262.09,15.92,0.07,21.25,1
27,22.35,0.83,0,1.31,3
1042,4145.55,3.98,0,11.27,2
1390,16888.1,12.15,0.27,23.61,1
39,57.79,1.48,0.89,2.17,3
405,1553.23,3.84,1.25,10.67,2
420,511.72,1.22,0.32,2.44,3
989,10624.68,10.74,0.44,23.79,1
440,2581.01,5.87,0,15.68,1
685,4985.08,7.28,0,16.44,1
140,106.27,0.76,0,1.78,3
175,274.78,1.57,0.69,2.76,3
515,528.06,1.03,0.29,2.23,3
75,68.65,0.92,0,1.7,3
3453,4727.67,1.37,0,13.58,2
395,3506.93,8.88,0,16.1,1
43,68.26,1.59,0.56,2.37,3
56,73.03,1.3,0.74,2.22,3
1001,10565.14,10.55,0,21.05,1
186,186.29,1,0,4,3
592,1068.86,1.81,0.28,8.44,2
1877,2383.49,1.27,0,3.38,3
299,364.25,1.22,0.04,5.33,3
1751,16435.79,9.39,0.49,22.74,1
808,2979.91,3.69,0.24,9.58,2
760,1919.69,2.53,0,9.46,2
144,163.77,1.14,0,5.64,2
1071,4234.16,3.95,0,12.54,2
2085,46.93,0.02,0.01,3.17,3
734,1021.46,1.39,0.09,5.11,3
1003,8327.25,8.3,0,18.16,1
153,105.14,0.69,0,5.63,3
234,98.95,0.42,0,5.7,3
760,1914.62,2.52,0,12.57,1
13,8.67,0.67,0,1.16,3
566,5027.65,8.88,0,24.65,1
70,126.22,1.8,0.54,2.89,3
632,2184.33,3.46,1.02,10.11,2
2360,100.53,0.04,0,2.72,3
333,497.29,1.49,0,4.04,3
1776,4745.01,2.67,0,10.22,2
272,340.54,1.25,0,5.4,3
1764,2651.08,1.5,0.05,6.07,2
1293,3590.36,2.78,0,17.87,1
68,97.6,1.44,0.44,2.4,3
11354,43770.48,3.86,0.27,13.48,2
333,366.39,1.1,0.83,1.27,3
1917,112279.96,58.57,0.41,82.56,4
1130,4106.03,3.63,0.77,9.32,2
155,106.21,0.69,0,4.63,3
851,1292.07,1.52,0,5.25,3
374,5426.84,14.51,0.18,20.5,1
582,1819.48,3.13,0.38,6.99,2
401,484.03,1.21,0,5.66,3
811,4630.63,5.71,0.41,15.7,1
3525,18993.49,5.39,0,33.7,4
262,274.58,1.05,0,3.82,3
828,813.36,0.98,0.11,3.06,3
14541,277827.94,19.11,0,49.44,4
290,625.08,2.16,0,5.72,3
111,211.47,1.91,0.49,5.61,3
171,246.85,1.44,0.04,4.39,3
359,757.14,2.11,0.51,10.43,2
3295,1071.27,0.33,0.01,5.45,3
205,190.04,0.93,0,2.6,3
685,695.77,1.02,0,4.89,3
1300,2008.9,1.55,0,12.72,2
994,565.57,0.57,0,1.83,3
82,114.47,1.4,0.73,3.3,3
8241,18489.74,2.24,0.01,19.61,1
298,2796.72,9.38,0,18.29,1
78,69.14,0.89,0,2.23,3
780,1084.18,1.39,0,4.15,3
6,34.52,5.75,2.73,5.95,3
212,251.96,1.19,0,5.71,3
889,3412.57,3.84,0.15,8.42,2
30,30.44,1.01,0.48,1.95,3
224,82.66,0.37,0.04,1.88,3
1034,9037.07,8.74,0,23.13,1
290,1493.44,5.15,0.09,24.32,1
2229,1410.09,0.63,0,10.24,2
1386,16008.77,11.55,0.59,16.29,1
278,374.11,1.35,0,5.33,3
803,4167.02,5.19,0.78,12.02,2
177,222.72,1.26,0.63,1.16,3
189,422.39,2.23,0.09,5.86,3
132,261.44,1.98,1.18,1.33,3
355,946.49,2.67,0.38,4.58,3
64,141.4,2.21,0.34,4.95,3
605,248.34,0.41,0.04,3.17,3
840,2673.34,3.18,0.07,10.03,2
2820,7689.36,2.73,0,12.42,2
75,262.24,3.5,0.75,3.24,2
731,871.74,1.19,0.77,1.47,3
282,384.31,1.36,0.96,1.27,3
2647,5531.71,2.09,0,11.14,2
245,326.89,1.33,0,3.9,3
471,523.98,1.11,0.34,2.13,3
628,1801.66,2.87,0,13.15,2
214,835.57,3.9,1.92,5.18,2
2691,3471.65,1.29,0,10.71,2
224,259.57,1.16,0.49,1.07,3
418,1712.17,4.1,0.37,25.14,1
776,1391.86,1.79,0,13.42,2
268,384.31,1.43,0,5.77,3
580,1925.59,3.32,0.77,6.04,2
552,715.53,1.3,0,4.26,3
85,93.58,1.1,0.45,4.82,3
144,89.4,0.62,0,3.95,3
524,1212.25,2.31,0.07,12.06,2
605,2379.71,3.93,0,9.96,2
1106,7865.37,7.11,0.22,15.78,1
66,69.62,1.05,0.09,2.47,3
523,752.4,1.44,1.05,1.72,3
984,3533.99,3.59,0,7.95,2
2238,6568.53,2.93,0,16.01,1
232,276.04,1.19,0.82,1.36,3
1762,111929.93,63.52,4.97,84.42,4
891,1269.87,1.43,0,10.88,1
4465,8002.85,1.79,0.29,4.69,2
2132,12645.82,5.93,0,24.82,1
733,267.24,0.36,0.05,4.09,3
1646,5461.41,3.32,0,9.82,2
237,360.95,1.52,0.43,4.07,3
715,2366.86,3.31,0,8.75,2
132,311.63,2.36,0.51,7.28,2
1755,111958.13,63.79,10.84,83.97,4
342,601.04,1.76,0.06,5.53,3
384,278.53,0.73,0.34,0.99,3
3828,62607.38,16.36,0,31.92,4
1716,2038.46,1.19,0,13.23,2
90,104.74,1.16,0,5.09,3
724,825.01,1.14,0.07,5.08,3
2232,16114.99,7.22,0,22.21,1
352,483.84,1.37,0.17,5.94,3
810,2849.88,3.52,1.44,6.38,2
377,3908.87,10.37,0.95,16.09,4
38,75.63,1.99,0.45,4.18,3
448,797.09,1.78,0.24,5.35,3
595,2072.05,3.48,0,11.22,2
976,9156.56,9.38,1.04,15.48,1
230,212.01,0.92,0,2.14,3
1134,812.72,0.72,0,4.39,3
86,124.89,1.45,0.55,2.26,3
445,1539.81,3.46,1.43,5.03,2
491,262.47,0.53,0,4.16,3
134,188.8,1.41,0,2.31,3
1251,5771.68,4.61,0,9.03,2
180,192.87,1.07,0,5.13,3
4922,1019.31,0.21,0,4.5,3
798,1733.07,2.17,0.04,12.89,2
1000,7999.27,8,0.3,15.33,1
2134,1277.78,0.6,0.14,1.55,3
155,158.15,1.02,0,5.45,3
380,4972.95,13.09,0,19.5,1
1716,2374.22,1.38,0.51,3.59,3
1480,105480.12,71.27,8.52,84.2,4
3484,4821.54,1.38,0,10.3,2
88,109.49,1.24,0,1.9,3
706,1342.03,1.9,0.08,13.58,2
714,2246.63,3.15,0.09,13.17,2
1210,14388.79,11.89,0,22.19,1
1042,4145.55,3.98,0,11.27,2
126,180.9,1.44,0.67,1.7,3
425,548.24,1.29,0,2.9,3
2374,6129.7,2.58,0.04,8.19,2
1444,4880.9,3.38,0,12.1,2
113,127.13,1.13,0,3.45,3
115,158.81,1.38,0.52,5.44,3
106,186.42,1.76,0.18,5.9,3
185,271.4,1.47,0,3.66,3
4604,1435.79,0.31,0.04,1.75,3
502,740.77,1.48,0,5.03,3
355,431.08,1.21,0,4.78,3
1077,4243.79,3.94,0,11.12,2
896,2825.11,3.15,0.06,10.54,2
248,2486.38,10.03,0.04,16.08,1
395,525.28,1.33,0,3.33,3
63,60.02,0.95,0.27,0.66,3
1855,17336.16,9.35,0,20.84,1
1072,2614.65,2.44,0,10.12,2
254,470.83,1.85,1.51,2.78,3
406,528.22,1.3,0,4.59,3
580,824.39,1.42,0.19,3.61,3
690,9646.73,13.98,0,33.78,1
387,182.51,0.47,0.26,0.61,3
102,107.3,1.05,0.07,3.87,3
150,332.19,2.21,0.21,4.68,2
96,83.61,0.87,0,2.36,3
142,159.14,1.12,0.85,1.37,3
8,15.75,1.97,0.39,5.36,3
4153,16060.2,3.87,0,23.28,1
636,2157.77,3.39,0.04,8.18,2
1412,18483.27,13.09,0,22.2,1
91,77.39,0.85,0.29,1.52,3
270,340.73,1.26,0.04,3.71,3
235,142.11,0.6,0.29,0.83,3
1322,753.96,0.57,0.37,5.28,3
188,496.06,2.64,0.04,4.39,2
331,869.96,2.63,0.07,10.66,2
1278,2653.61,2.08,0,11.16,2
325,153.11,0.47,0,3.53,3
996,4024.08,4.04,0,8.94,2
194,111.9,0.58,0.04,3.56,3
1184,3294.37,2.78,0,13.34,2
92,48.66,0.53,0.07,2.27,3
3714,998.2,0.27,0,3.39,3
10431,420315.76,40.29,0,69.44,4
471,603.55,1.28,0,4.48,3
436,347.47,0.8,0,4.39,3
870,1054.22,1.21,0.06,5.14,3
343,536.5,1.56,0.62,4.06,3
224,251.17,1.12,0,2.22,3
880,1039.52,1.18,0,4.44,3
866,3432.32,3.96,0,15.72,1
885,322.57,0.36,0.03,2.38,3
404,596.36,1.48,0.1,5.29,3
170,253.83,1.49,0.43,2.95,3
200,221.03,1.11,0,3.45,3
37723,6064.13,0.16,0.04,4.96,2
479,687.87,1.44,0.73,3.63,3
868,2692.79,3.1,0,8.42,2
1632,4124.08,2.53,0.04,9.51,2
768,976.62,1.27,0.26,4.49,3
252,775.68,3.08,1.31,4.46,2
304,455.12,1.5,0.05,3.92,3
111,117.78,1.06,0.29,4.91,3
2409,14678.93,6.09,0.26,38.16,1
380,2763.34,7.27,0,15.89,1
488,1539.28,3.15,0.31,11.4,1
1252,3502.49,2.8,0,11.04,2
494,754.94,1.53,0,4.36,3
37298,11532.94,0.31,0.18,3.15,3
1570,4690.36,2.99,0,11.88,2
22,6.56,0.3,0,0.54,3
130,120.26,0.93,0.52,0.65,3
47585,1136923.22,23.89,0,70.96,4
76,42.86,0.56,0.19,4,3
1106,1246.61,1.13,0,3.51,3
1119,898.27,0.8,0.1,1.48,3
176,518.48,2.95,0,7.29,2
854,2875.07,3.37,0,7.6,2
558,857.29,1.54,0.06,5.49,3
185,234.23,1.27,0,4.1,3
500,685.24,1.37,0,5.27,3
6332,3945.8,0.62,0,4.22,3
812,842.85,1.04,0,3.31,3
370,5663.98,15.31,4.16,24.01,1
500,543.26,1.09,0,2.56,3
45,48.37,1.07,0.22,2.19,3
300,163.94,0.55,0,3.61,3
110,131.18,1.19,0.07,2.81,3
1200,3236.81,2.7,0.11,8.76,2
437,436.67,1,0.17,4.69,3
228,245.88,1.08,0,5.35,3
44,69.23,1.57,0.65,3.67,3
462,1237.05,2.68,0.12,8.57,2
1354,4416.01,3.26,0.04,9.44,2
1739,111746.35,64.26,3.89,84.38,4
875,2359.27,2.7,0.17,11.57,2
2673,2454.56,0.92,0.16,1.62,3
988,14476.82,14.65,0,22.8,1
440,1431.35,3.25,0,5.48,2
124,173.48,1.4,0.06,5.28,3
932,3969.35,4.26,0,12.8,2
375,516.62,1.38,0,5.84,3
242,534.79,2.21,0.06,4.18,3
203,336.3,1.66,0.56,3.45,3
1116,9403.6,8.43,0.26,15.26,1
566,2151.01,3.8,0,11.29,2
195,239.92,1.23,0.2,2.21,3
4256,17438.73,4.1,0,17.69,1
215,82.36,0.38,0.17,0.96,3
340,415.36,1.22,0,4.37,3
1252,2211.3,1.77,0.4,16.71,4
314,609.71,1.94,0.02,11.76,2
854,2875.07,3.37,0,7.6,2
319,3955.77,12.4,3.16,18.42,1
538,1667.93,3.1,0.06,10.52,2
413,687.23,1.66,0,5.74,3
356,536.97,1.51,0.19,5.41,3
606,2072.37,3.42,0,7.37,2
734,2306.05,3.14,0.85,4.81,2
46,145.18,3.16,1.32,1.35,3
643,2301.27,3.58,0.69,21.53,4
205,184.67,0.9,0,3.83,3
39,48.73,1.25,0.64,5.95,3
2095,2391.42,1.14,0.03,4.37,3
1054,3044.72,2.89,0,8.39,2
201,1068.01,5.31,0.19,12.46,1
265,377.38,1.42,0,4.58,3
214,171.03,0.8,0.07,3.56,3
2538,3036.05,1.2,0,8.54,2
22,38.88,1.77,0.86,1.11,3
1095,1039.98,0.95,0,4.77,3
1833,111920.49,61.06,7.16,79.82,4
80,146.38,1.83,0.3,3.45,3
375,847.92,2.26,0,5.79,2
266,970.23,3.65,0.97,5.11,2
109,222.26,2.04,1.09,1.3,3
73,114.35,1.57,0.26,3.68,3
104,378.56,3.64,0.31,6.67,2
823,4121.7,5.01,0,17.32,1
725,937.34,1.29,0.97,1.74,3
490,432.98,0.88,0.15,3.63,3
829,1286.09,1.55,0,5.76,3
1024,3619.2,3.53,0,13.8,2
385,536.05,1.39,0,4.93,3
339,280.82,0.83,0.26,3.09,3
170,86.27,0.51,0,2.81,3
9314,24822.34,2.67,0,11.92,2
475,722.46,1.52,1.13,1.82,3
725,7996.69,11.03,0.96,51.92,4
378,492.65,1.3,0,2.86,3
380,556.11,1.46,0.14,4.49,3
108,131.59,1.22,0.26,1.89,3
828,2552.36,3.08,0.11,9.47,2
2806,19593.65,6.98,0,12.96,2
425,5.64,0.01,0,0.06,3
1533,4014.39,2.62,0,17.55,1
1808,112008.39,61.95,8.09,81.61,4
1374,2808.71,2.04,0,10.95,2
220,240.99,1.1,0,5.68,3
1214,2656.79,2.19,0.06,4.9,2
490,670.66,1.37,0,4.99,3
1048,3293.89,3.14,0,9.14,2
459,805.28,1.75,0,5.67,3
530,667.37,1.26,0,3.09,3
1212,1339.46,1.11,0,3.63,3
595,1325.43,2.23,0,5.21,2
1066,3127.36,2.93,0,12.67,2
5593,5289.22,0.95,0.03,5.55,3
1766,111858.11,63.34,6.67,84,4
93,10.01,0.11,0,0.23,3
118,135.19,1.15,0.13,5.85,3
11218,188925.92,16.84,0.07,40.22,4
3131,3097.63,0.99,0,4.56,2
735,1158.36,1.58,0,5.84,3
125,169.44,1.36,0.34,2.34,3
1506,3742.48,2.49,0,17.43,1
65,151.08,2.32,1.23,3.73,3
30,40.02,1.33,0.17,4.78,3
1631,4156.77,2.55,0,22.64,1
731,2446.47,3.35,0,10.99,2
806,1840.7,2.28,0,17.83,1
475,491.5,1.03,0.18,1.31,3
970,3187.13,3.29,0.65,6.57,2
990,14243.8,14.39,0.06,20.78,1
228,914.91,4.01,1.41,6.22,2
462,367.02,0.79,0,3.76,3
255,630.04,2.47,0.02,6.5,2
225,295.62,1.31,0,3.86,3
417,1682.82,4.04,1,11.52,2
120,93.8,0.78,0.21,0.78,3
760,1104.35,1.45,0.06,5.37,3
912,2967.87,3.25,0,8.53,2
14,36.6,2.61,1,3.33,3
939,2421.3,2.58,0.3,4.37,2
834,3061.55,3.67,0,10.98,2
56,208.8,3.73,1.75,7.58,2
564,1720.08,3.05,0.73,6.08,2
1594,451.29,0.28,0,4.1,3
70,43.29,0.62,0,1.71,1
1213,4126.07,3.4,0,5.62,2
531,2978.39,5.61,0.11,19.48,1
202,468.22,2.32,0.28,5.51,3
5389,5276.63,0.98,0.05,1.54,3
115,159.83,1.39,0.27,2.6,3
83,93.21,1.12,0.36,2.63,3
40,54.3,1.36,0.4,2.43,3
978,389.45,0.4,0,5.06,3
1226,2786.33,2.27,0,12.37,2
1048,3493.35,3.33,0,11.84,2
1922,1309.93,0.68,0,4.45,3
62,46.96,0.76,0,2.5,3
777,2104.54,2.71,0,10.67,2
90,106.22,1.18,0,5.6,3
508,1271.57,2.5,0.11,4.93,2
1311,7368.57,5.62,0,31.67,1
1259,4158.32,3.3,0,19.24,1
12,33.23,2.77,1.59,3.06,3
558,263.05,0.47,0.14,2.03,3
27,42.1,1.56,0.63,3.28,3
215,355.21,1.65,0,4.01,3
3332,39329.87,11.8,0,26.59,1
696,729.59,1.05,0.75,1.32,3
100,115.48,1.15,0.3,2.77,3
1532,4680.32,3.06,0.04,11.58,2
870,1054.22,1.21,0.06,5.14,3
46,31.39,0.68,0.14,1.17,3
4416,9076.02,2.06,0,10.61,2
684,7456.69,10.9,0,19.03,1
48,72.62,1.51,0,3.37,3
880,2497.34,2.84,0.43,16.22,1
775,989.16,1.28,0,5.09,3
408,535.91,1.31,0,4.42,3
811,3664.52,4.52,0,20.55,1
2735,791.96,0.29,0,4.16,3
41426,4571.04,0.11,0,4.14,2
1316,636.28,0.48,0,4.79,3
375,847.92,2.26,0,5.79,2
201,927.35,4.61,2.8,9.28,2
275,320.53,1.17,0,2.96,3
5980,2432.18,0.41,0,5.82,3
447,607.18,1.36,0,3.69,3
33,54.73,1.66,0.74,2.79,3
59,126.79,2.15,0.65,4.63,3
44693,7071.25,0.16,0.01,5.05,2
95,187.23,1.97,1,4.31,3
745,416.41,0.56,0,5.28,3
1675,4046.98,2.42,0,10.7,2
240,286.73,1.19,0,3.93,3
686,2127.2,3.1,0.04,8.88,2
125,307.92,2.46,0,4.07,2
822,3878.42,4.72,1.05,5.18,2
595,2072.05,3.48,0,11.22,2
